,Address,Trans,Final bal,Received,Sent,ins,outs
16560,17yDp31jqRYMoKZYCKsuJMG6KRHKvLbfQD,2,0.0,380.85228364,380.85228364,1,1
16561,1Bvc8wPkEzLCKSF5T9QpXEhHMgv1mp81Wm,7,0.0,165.61954,165.61954,6,1
16562,14BVe6pefFGvumyBMe2MZu75g9BBqyKtUY,2,0.0,79.2026328,79.2026328,1,1
16563,3C4yi19VunhHJDiph8zLnKJ3wrwrMqyMZs,2,0.0,85.19021669,85.19021669,1,1
16564,3M9UUi8MVbjrVm8kdj7tzYbKPExeKMZtSx,2,0.0,93.3633,93.3633,1,1
16565,34cTubpt8PGiDMEdtauygTQAw8CwJCgeiD,2,0.0,142.62304398,142.62304398,1,1
16566,3DU7yv8HoJ6SP6LY4NruQtov8rPdzEecAT,2,0.0,879.48519277,879.48519277,1,1
16567,13CHiGNzGpcXHzsDydvWjXMBAMVipHfnMg,2,0.0,190.26714613,190.26714613,1,1
16568,32BbLf8wK1fnpKa8gwGuisPtgB8wjBHHa6,2,0.0,316.95671793,316.95671793,1,1
16569,12ZFBGD81YCaXYwQbwbKpxqKPqypU3JbNB,2,0.0,18.0,18.0,1,1
16570,3AkCNWye3Umgp5eQh46UDMwaQ9byTMszwb,2,0.0,244.22658739,244.22658739,1,1
16571,1G6Zhs376Aj772otTBFsR1bykJmcGHUY92,2,0.0,373.58730215,373.58730215,1,1
16572,17a7RHixjPtLMwmWk6dkJo44muxFJskexH,6,0.0,160.9995,160.9995,4,2
16573,38xWeD1jQ6Zpmwag1nEwc4f4UJyq2VXLBN,2,0.0,175.74745505,175.74745505,1,1
16574,39nSgUrRa5SkymTH4vJM5pmjRN5S4xhiXA,2,0.0,188.44321842,188.44321842,1,1
16575,33dCUB6HjgYS8j11T1mh9B4hPcpf6hfMQo,2,0.0,1.91152178,1.91152178,1,1
16576,3KWU6MCf2QbnexoVKfKemFzs8X58HpqBW4,2,0.0,1392.2286378,1392.2286378,1,1
16577,3FmX48P7XTEiDVcEpbbxhoCV1Pahf2ESqn,2,0.0,206.82066279,206.82066279,1,1
16578,35FDD7SDfPUvAsD4FRL1CxCgh3hNqjjPKy,2,0.0,92.38678221,92.38678221,1,1
16579,3Q2Ki3iTv9T45hmeXqwJcwoJF7Yu6f7Es3,2,0.0,88.44505475,88.44505475,1,1
16580,3Bu1cA62ePu38pU8P4bz2tV21fgrrmuRWz,2,0.0,182.59448008,182.59448008,1,1
16581,1CwbjHx1FgLBRxfJmkkVdhjFvGpbQRqv6Q,2,0.0,152.34381761,152.34381761,1,1
16582,3NGYPLkhjnUMEkhznH66ijQBi1nyrQpEKN,2,0.0,233.999004,233.999004,1,1
16583,35KSonjp2HSPZFNZDKWJvVTU7sRvt8FPPS,2,0.0,1657.676195,1657.676195,1,1
16584,3D3xeJCXTM5DNLqs5RM5yct4mwJkCC9GQf,2,0.0,128.02064219,128.02064219,1,1
16585,1Jde7M4kkXyTnbPY4kVWc7Zw3nJGzVqVcL,111,0.0,1747.52497347,1747.52497347,26,24
16586,3GmhqHDvspSRYGmRDw9a3xV3NS8xd71iVi,10,0.0,419.95122485,419.95122485,5,5
16587,32eAQDaja3HczdeniuCuTLXx5gzgDTpRP8,2,0.0,152.77765717,152.77765717,1,1
16588,3P5NJVf13FFaeRm4T4nXTHG7DLqzs2VFqJ,2,0.0,141.63663807,141.63663807,1,1
16589,3ASggxEB3YW1R4B2y4AmziRcZdQGzoAgjs,2,0.0,22.302562,22.302562,1,1
16590,3GgX8jkiUShKfkjGjp7ZyXSBQahhGBUGwV,2,0.0,199.98436945,199.98436945,1,1
16591,1Afqvi8gdJ3YHuCyn4DKKg6EwycssLiJCG,2,0.0,141.59234052,141.59234052,1,1
16592,39XHRTzWuycQM6snq134qn5YwbxH6HHpa6,14,0.0,902.46403962,902.46403962,7,7
16593,1Nc8m1UMNiW4yKoTjoSxWjhWGLoxfM8aKr,2,0.0,252.22731486,252.22731486,1,1
16594,3FRfHWWVdvrP3GKyzb6fRiMVRapY9FWGNF,2,0.0,545.49109047,545.49109047,1,1
16595,16T7VTkSi5d8Kj1KTv2vVm1M9i1dNAowPj,2,0.0,127.70306495,127.70306495,1,1
16596,3JdwGwQMrUFP2PXBmNe3br79utiZyxfXN4,2,0.0,123.0515466,123.0515466,1,1
16597,131akmq8D3fkhNsQBNPNm4SdQTWrKH2WTL,2,0.0,164.91144506,164.91144506,1,1
16598,3KF9vR6gvkuAiBgfdpNsNQ8hhe1fErV1ku,2,0.0,138.00325918,138.00325918,1,1
16599,3DQ3T3VyzunpkxebfGqj99TYAXMbvad9fq,52,0.0,135.58434143,135.58434143,25,25
16600,13WVExqgYGgU8wmTSW8VYoqzpfimAnEwSf,19,0.0,674.23,674.23,10,9
16601,3FSB8U9H2Z9nEQiiTapHxixtkerW4ZGqnZ,2,0.0,260.64421475,260.64421475,1,1
16602,1DYjRATovN2dPGj8thtrxzdqujVLrVnpEe,2,0.0,167.02295952,167.02295952,1,1
16603,36jaeqNg4a2NGTabicYySubhqVjYvF5xtr,295,0.0,2139.09751329,2139.09751329,25,25
16604,1VJKMscYqK9mEb6UNwhJJSZbnbt187tT6,482,5.7054275,1680.69486388,1674.98943638,27,23
16605,337k8vBGU9mhheC17NV4XhvrsTPsMGRsPY,517,20.0,5022.56524718,5002.56524718,29,21
16606,3KnZmJohDM8tmmkwUax9JHXpaQPK28Ja8s,2,0.0,30898.28683122,30898.28683122,1,1
16607,14YpMPVZeuZDjsmPZzX5QA1hjcp6mTgCtB,4,0.0,80.0,80.0,2,2
16608,3CfYY5Zne8SF46jRgQQJkWQBxi4N7n4xg8,2,0.0,468.20727919,468.20727919,1,1
16609,38fqxbw9TAV1EbLGNJCDcDXHWm8LuQmKUh,4,0.0,299.99901284,299.99901284,2,2
16610,3KR3WFLeW2bdWu1BGFM6uwM3uTkeJG3xvm,55979,9.26455986,170095.01679455,170085.75223469,25,25
16611,12brhK1RPufiDvRt1mkxXDXZYpXG3Hz5DN,2,0.0,100.87317213,100.87317213,1,1
16612,3CutRXHqkFm1knZy6anyDqmS3xbZe8KKCr,2,0.0,438.52797831,438.52797831,1,1
16613,19eERZhmqiPqoDYjeKngAHUs7QCeYd71wn,2,0.0,257.88407113,257.88407113,1,1
16614,1N6yrETgZ7TPuUg1SdJzUzNHoudxmJqvzp,433,172.00001638,1949.93975372,1777.93973734,26,24
16615,1smDw3xjEPsFEekkuh1XYzHagia71wjJH,2,0.0,84.2954,84.2954,1,1
16616,1DJn9xVs4CTdySGodR4o1uBgfAorya47Fq,2,0.0,280.0,280.0,1,1
16617,3MemPcPoh38KkTQvnuCR1NqozQkPiog6NQ,2,0.0,294.05243672,294.05243672,1,1
16618,1GUh7awLukPBa3KPuyQqGCA1mK6eG933jM,2,0.0,140.88457068,140.88457068,1,1
16619,1LJYz89eYuy4Z9pvy1TiiAEQ3Yp6hUqVEe,38,0.0,1848.83433854,1848.83433854,19,19
16620,33NTGJt5yczB86kMqzobH5m9pFdAoqkYGg,2,0.0,98.61275672,98.61275672,1,1
16621,14LqvnoAA2HHccJ9iPu42EpSycfMSC9Cab,2,0.0,88.49635042,88.49635042,1,1
16622,3BMEXnkrSYi21HTTiRFCncnireueV1vWpr,542,3.19650781,833.19620076,829.99969295,47,3
16623,31okqFPHeEDe2XSvVeuctT3LPe4GoKE3K9,2,0.0,93.24646245,93.24646245,1,1
16624,3NTBrxpidV3kvzESXeufGVVF9y5yFDbUvK,14,1.554e-05,504.34784161,504.34782607,8,6
16625,15T68BXLnCscFFLW1k4xxCksyirMe51dS9,4,0.0,164.632359,164.632359,2,2
16626,39hnmZaaFBbdT2HoBDzc2BTJuo24d99hB4,4,0.0,500.00001554,500.00001554,3,1
16627,3BSaHYzsYW7LdmdMTpQSGGZaVjBo6nmk7Y,33,0.0,778.00092635,778.00092635,20,13
16628,3JuWuK7Msbwk6BpEiULSqJbfyazTnCe7Wx,2,0.0,163.91163627,163.91163627,1,1
16629,3P4xa8mr3P9P5arXfhewFoEuvuUAXSVRFM,2,0.0,141.45467513,141.45467513,1,1
16630,3Jsc9NprBNjhPYLZadaKWSzZhAkVxMHp8p,2,0.0,315.8928327,315.8928327,1,1
16631,3NZWoP68tsz39u9yuPzjHjA9TMCQsxHB8T,2,0.0,401.68071168,401.68071168,1,1
16632,15uyKEJ9HRC7K6Go2XMK97Le4xgkuCGrjA,18,0.0,1373.02610198,1373.02610198,10,8
16633,3FACEQkjEYx7tij8NympQkh4M5dKafYcLK,2,0.0,124.52520641,124.52520641,1,1
16634,1KMmABtuC6i4sEcqVoaB2cPEnTwS614eTh,2,0.0,567.11828544,567.11828544,1,1
16635,3JyjZAcSaQPWHxstE7iEUcEQfp1gFEo68n,2,0.0,98.9079662,98.9079662,1,1
16636,39d7wed7zRykrx8WHc5BFQQWPa37UGFQVc,2,0.0,195.45575511,195.45575511,1,1
16637,3DThLcbcqP1ZMJWixcuG7M9Uic9tRJs4Ms,8,0.0,165.0,165.0,4,4
16638,3Jb441HLJfKCKsvyvwQkvVvv47Sdg4GA73,2,0.0,3416.44639509,3416.44639509,1,1
16639,1GTheCb92UzE2HvagPnUzwhQNpVWdZ2hLC,2,0.0,516.46388362,516.46388362,1,1
16640,3CX3777ZFEkU83BVavMURspcZSWXSqFuZk,2,0.0,100.99378053,100.99378053,1,1
16641,3GQgoxiiumBqW74KGXKctQqGchFrYudZhL,2,0.0,234.37465342,234.37465342,1,1
16642,1FtBPTVhoAcARLCPxsXGtxbMZzFCADmYQF,2,0.0,104.90976,104.90976,1,1
16643,1GAyYCdBirCvrZNTyTFKwinpNHjqUTxWav,49,7.27673807,1342.89325504,1335.61651697,31,18
16644,35GsCM9SMRJL59XbebhNCgfdJzWcdLbeMD,2,0.0,93.48319111,93.48319111,1,1
16645,3D6MZqgcxgD67mCCn6Ms8yL6QpmqqrdDST,2,0.0,130.14778795,130.14778795,1,1
16646,1MmnGFQsP4YUN64nVqoiqqarCdW4UttZFa,2,0.0,123.37855682,123.37855682,1,1
16647,1G6PHy1WTozvqWFfXXVVapXxejSFq2DobN,4,1.554e-05,582.68701554,582.687,3,1
16648,1LhjbdD7N2Tw1hkodoiMRzbCtymGKhYVPZ,207,0.0,8280.41211465,8280.41211465,24,26
16649,394FrsjcKcC6Hxu6itQ59pciorEfCLKWms,2,0.0,293.9647112,293.9647112,1,1
16650,3Ft2syo24KSezvRTtohVeQEYheM4ujUqQN,197,0.0,2254.37077191,2254.37077191,25,25
16651,3Q1Uy8GMR35An1ZgrPmkp9xzfbrWCdLqNb,2,0.0,135.05588906,135.05588906,1,1
16652,1GqgNoVPnvL7kgdPG6WhL83zPFgWMZBt9z,2,0.0,200.49382521,200.49382521,1,1
16653,3Gfj2nv49pKTugKBdciHtSfujE4qRwbHX3,2,0.0,238.0531337,238.0531337,1,1
16654,16JNEdbSahSuPFv2rGKgsHoekQsTqEgF8d,103,0.0,32795.63728188,32795.63728188,49,1
16655,3BZPJ2iu49WsUh7g8TtumphVVNremwCHfy,2,0.0,291.82978991,291.82978991,1,1
16656,13WVxPb93SBkDAZjShcWbod2eJfKciTXLZ,2,0.0,200.80337055,200.80337055,1,1
16657,37PvGmieWQdjRTQVSnJEekjphfvDddYbnk,2,0.0,98.79915372,98.79915372,1,1
16658,3MRAUeYHgdCNXUey9sQtHGpr2d4bDuYkpt,2,0.0,252.89180857,252.89180857,1,1
16659,3PhW86SUhCkaasHHqTvRFnaRGPgysLg2Mg,2,0.0,181.5492889,181.5492889,1,1
16660,18ZgRHTJwDN6YsYuPYdLQo13RojTvhvXVN,4,0.0,300.0,300.0,2,2
16661,3AnGGJrzJ7aDCbQzPNmJByheEej1M6VYxv,2,0.0,176.15127368,176.15127368,1,1
16662,1AgJQD5bekpNLBMifUmvjjRigmDckxqemV,6,0.0,119.910346,119.910346,3,3
16663,3JjiTv5UmxHQWWDtvfYyjXBsmneWq6X4dm,2,0.0,95.02845671,95.02845671,1,1
16664,398fzsS1kmFcRz9KWbUjBxU6Z5MsGb4faj,576,8.88e-06,5851.11700877,5851.11699989,25,25
16665,1F6bHGLrW9PgJg3omBej3K3rThtBoZvQe1,2,0.0,440.18216285,440.18216285,1,1
16666,1NrERKT8iV1GaCwEJtr1GjWfaoCpirWdnk,8294,0.0,273634.70707363,273634.70707363,23,27
16667,3FyZeGavvWywze81bC5Xr3nTb3voXXnS1s,2,0.0,299.9998292,299.9998292,1,1
16668,36dhb75nTabqRcEqKw6SVnXTrGaFZrmXQ5,2,0.0,147.99989,147.99989,1,1
16669,3LS8bjd2ywg375rWv2Xd4VCgUrv6eYSZK6,2,0.0,172.15839528,172.15839528,1,1
16670,36SRkK1K3iRT9jWY98Kb6qZT1pMhMPC1Db,5,0.0,158.85834,158.85834,2,3
16671,3KDdxYtdchivSHPJ1jbF1RVjgcZVi1hQtN,2,0.0,186.44303019,186.44303019,1,1
16672,39SstjYcf8c3iy3sJ4FSL2kZpMRewU864j,2,0.0,199.78669272,199.78669272,1,1
16673,329fRykVbDxMJScJNB5jiRNZx4Jt4tLWdf,2,0.0,574.6957889,574.6957889,1,1
16674,3G7jtdprf8Q2qDrsWuhSAmSUXKo79Gaa1Z,2,0.0,299.55450171,299.55450171,1,1
16675,3EMXfPbFwBUWy9LfH6evTz7ZnxuMvnarwh,2,0.0,97.39586071,97.39586071,1,1
16676,12g5CG2W6gE8Pj2kZZX8TCA562mQExiM8C,2,0.0,392.632031,392.632031,1,1
16677,38k8QtQuDowdaKX6H1Lg5tQ4AahYsTeopa,5,85.63955196,1000.63545601,914.99590405,4,1
16678,324sNz4RuqvDPb9CBkFUbqgP7aQcabHPjh,2,0.0,289.54551485,289.54551485,1,1
16679,3AY3Q49JzHqJhoU3dmUxXUFbzV7akP3Jz5,2,0.0,224.99933982,224.99933982,1,1
16680,3DQsp9qnCHc6HmguFTWyMd5xgk7w2MHm28,2,0.0,215.23384564,215.23384564,1,1
16681,3HpWY4C55EYpGkxBqbmYNLzaNFGWPuvhqt,2,0.0,37.79761735,37.79761735,1,1
16682,38k8kgedbfwFaKEjcmnshMVUEwCwdKo2Sn,2,0.0,197.94378115,197.94378115,1,1
16683,1MFVUvYvdkzzzQ65JF5Rv5p1hTUnss3RMe,1300,0.0,8650.77530888,8650.77530888,28,22
16684,1CWfaVGvgHYaQS7er3mJmtH4j3G2WFdAeh,2,0.0,181.9,181.9,1,1
16685,17NTDT7EBwEth42cCTRuUNLR8Q7oRm9LHi,2,0.0,229.04256506,229.04256506,1,1
16686,331KAEp3PzmPwzjGT4uiYpTVSHJqMhpB5F,2,0.0,213.41806541,213.41806541,1,1
16687,3DehWtQtxWcddCjuXTm2ACAceUPCgLvGub,2,0.0,160.60758787,160.60758787,1,1
16688,3HkAtTXiKrFxYu1J24fwiERQVUawD7sMBq,2,0.0,493.30181835,493.30181835,1,1
16689,3QbfJfRXjMh9mvPfEzMgpNFCQKF3oRq7sv,2,0.0,223.84266199,223.84266199,1,1
16690,37peeEtz6r9PiEeZ5orccz6QRXSzhaYtyQ,1,302.35087207,302.35087207,0.0,1,0
16691,37QkFeUBvQtRZ5NTZeWfAdcaKeJ8rskTs6,2,0.0,151.61467837,151.61467837,1,1
16692,1CURz2AGBbdsUeoPbi2Q2R6pyfawwSBEjF,2,0.0,322.74531815,322.74531815,1,1
16693,3AH3v9xdASteD3p6q9Fhxbp6Qktm49p31o,2,0.0,1169.32406683,1169.32406683,1,1
16694,35rXd6TrCczDTTciQyfyjcwA3Zze6gd7JM,2,0.0,96.57804149,96.57804149,1,1
16695,1GzjynWn9aTYV4UT1AvL3QFSM79DwoXKPc,2,0.0,179.94751589,179.94751589,1,1
16696,3MqrHA9uSnRc8jsGCt387pzw6RwaSZXfQX,2,0.0,208.3515385,208.3515385,1,1
16697,1BMjmWXy7hnYnJwCY1GYUsL9Ya9WdVZyTW,3171,0.0574354,104771.48678488,104771.42934948,7,43
16698,3LVc5yas5J8oi8S455TFb5ERvNxyNNYkAS,4,1.554e-05,885.99560747,885.99559193,3,1
16699,3Gm6k69H22dVvGuNFS4MJua6aE15yuto9D,2,0.0,2198.17594367,2198.17594367,1,1
16700,3CtybXG2twtp6oEejc2tr3MqsjCdKTbxov,2,0.0,99.98957863,99.98957863,1,1
16701,17EiSw31qGeVWT2VX9h5PSc4HxXVt67KDp,2,0.0,96.4925813,96.4925813,1,1
16702,3D8BczD5JbRrgYQDWFAPb7HhoBjFiXkkkN,2,0.0,134.64845253,134.64845253,1,1
16703,1HdjWRBs6y2trHZBvE8w5TY9LqMUG4rdPp,2,0.0,315.72879731,315.72879731,1,1
16704,32f1yRyPyroqTCQ7ic3vK4fT4FiMP1uTLB,2,0.0,231.3897428,231.3897428,1,1
16705,3J38AxyruKSEB9Se8wadU4GxD6SZ9zgxZJ,2,0.0,99.97478976,99.97478976,1,1
16706,3PttsrFPGYMQ2DwohpLCvqvUTMvHD3UmQn,2,0.0,295.68158261,295.68158261,1,1
16707,33h5dHNtGLaEjfaTkhL4BeR8fu53VwvLDS,2,0.0,200.17777059,200.17777059,1,1
16708,3EHeBjb6QPVP9JGmc3n3gGYKPy3w4f6FK9,2,0.0,120.86051092,120.86051092,1,1
16709,1A3EK4G9j5ChAH2eJ1NRs6sZe7gLGPYnMY,2,0.0,171.57851311,171.57851311,1,1
16710,35qH1j3fGt1pyUpGuAhYjkHyYTTLtiuVNS,2,0.0,1883.39506738,1883.39506738,1,1
16711,3NgPps5Jdy7C4JhBkw3CSUatJtusTC3eRT,2,0.0,149.50371381,149.50371381,1,1
16712,16ZxDJF1p5tthsUbThobaRojjLtaz5t1AP,63,0.0,642.60155479,642.60155479,25,25
16713,3GUTLZf4BuKhMYPEFW5x5VzUNeo5LqNTCy,2,0.0,208.1137315,208.1137315,1,1
16714,3JJmKKNrndwpsKQitenfGu9SgcpdGQCTVL,2,0.0,196.64854747,196.64854747,1,1
16715,3EBw13kpaizNKBGgoNLfkk8r4oesDYtg86,2,0.0,152.47585623,152.47585623,1,1
16716,32uT9moXmwNv7xWhSbRikQWX8fmeW5pWhu,16,0.0,86.62888217,86.62888217,8,8
16717,1DyjhumqAqbSCdENqH313eEFEiteD1QsCZ,211,30.73795605,2828.33741779,2797.59946174,25,25
16718,34v9viLbwMf8CmTsLD5nb7o9RAF56MHi2f,8,0.0,92.09421304,92.09421304,4,4
16719,1FF576RP23CRmFnDPEGQBWBgM38L7qDQ5S,2,0.0,234.63455707,234.63455707,1,1
16720,1AuLMzqyoydcKQkaYeadu8QNc6sJttcjLT,2,0.0,185.22921865,185.22921865,1,1
16721,3DYRrNYdYUjcxRa63yFDF93MBc9M5qYoF9,2,0.0,100.65244035,100.65244035,1,1
16722,368fWSpxriiJA4Ara4pr5jeWnMDKgGr3wm,2,0.0,449.5973333,449.5973333,1,1
16723,16k7rZASTJm7S8iktkurMnEFLrEJHW8eQA,2,0.0,129.89964676,129.89964676,1,1
16724,176RSRkEzXNNNZXprJHwmQXLmTDHGedpy,2,0.0,225.04584787,225.04584787,1,1
16725,353pDMzxy7JLyv9JeiJGnjs3b9nTBNQLnp,2,0.0,118.07042825,118.07042825,1,1
16726,1CRYiNXcveLyNSd9SoyMKNQYExgaW4Ap8v,2,0.0,891.73754265,891.73754265,1,1
16727,3GCCKHoiie3FMCgPSCFdDHfpMnLnMtoXbS,2,0.0,599.98996828,599.98996828,1,1
16728,3Gu84nKBVAxP91MdRLT2VaKqEBF31wyuzn,2,0.0,80.0,80.0,1,1
16729,1Q6QiAsrtuxGer1jhvQDF7VQQCxH5A3znX,1,3000.0,3000.0,0.0,1,0
16730,37eJdNt6pEjRtBqzpwfPnCSr4yFLrVqf4G,2,0.0,239.01650684,239.01650684,1,1
16731,11Utt65MzNvEccwoPhWJLszWu7zG8zpec,2,0.0,150.0,150.0,1,1
16732,39ZYR2Vg8uS6txVx5sb8hHDptFwGAjtjNj,2,0.0,181.20472228,181.20472228,1,1
16733,359mYdBUN8ghau7TRmrJraM8fodPudQeJf,2,0.0,216.8255366,216.8255366,1,1
16734,3L8HZMrU7F5M6HgF1mEe1i4qofj1YBDuAT,8,0.0,137.0,137.0,4,4
16735,3Gtg8hjxKkT6BfPkmQk96Uj1PZzzQdWa2k,1,150.0,150.0,0.0,1,0
16736,3NhXsijJW3PoK8bAyffF8Hwrvn6M7UezwC,2,0.0,341.24516912,341.24516912,1,1
16737,3Nn8zHon2vdLJ8wTdTv2q1tstigxzg4ogf,2,0.0,399.99745627,399.99745627,1,1
16738,38YvyaEVqdSunWyuLBhYrs5zqxjkxUi67j,2,0.0,112.96434544,112.96434544,1,1
16739,39Zb6N9Y6W4K6BpzjR4FM7UVXtLw3y1S2u,2,0.0,84.01267649,84.01267649,1,1
16740,3LgodoHZH7BvVmrnjcBmLvqNokp5aWK1K3,4,0.0,155.7796,155.7796,2,2
16741,1NuQE3xp47Q1UY2dBzNwp9ceaVTwMkg2Fm,2,0.0,449.9,449.9,1,1
16742,3Nrcj77bMhQi2EkSyQRbiezrcpyAVr5Ypj,2,0.0,621.1988802,621.1988802,1,1
16743,3KkK67dwhqmn5bAzP5HybgVZXEe1ZrWsYa,2,0.0,135.80568411,135.80568411,1,1
16744,1PqXkg4mMtwvZX58367Qq48ZQn4ds7DAPc,2,0.0,202.72022811,202.72022811,1,1
16745,3Gq9zzPZj2GEbBupEjkikqFGmHHg3BTh3T,2,0.0,159.5494727,159.5494727,1,1
16746,1Lpuc2pUerWQc1PRzncuCpEmfQhjYD4T92,2,0.0,309.99937211,309.99937211,1,1
16747,3AX7T8fd6F2LsZyPdk6e6M1ddbzd5ZPbek,56131,2.98767492,200649.01386812,200646.0261932,25,25
16748,38MhecoWwfbCND6ZxdPRr2gzafGtCcpDxZ,4,0.0,212.10971841,212.10971841,3,1
16749,1F7ViVVj5KUip17pukzuaYfh42AAAzXPW1,2,0.0,199.72569408,199.72569408,1,1
16750,1Gct9eLAQK8Bc2fE4zMwHGmux5sy5fadpk,191,10.80744009,5515.812421,5505.00498091,25,25
16751,17mrD5VGPHcbzrpLi9XbKFvsnSmYgXLwch,165,0.0,3363.25903085,3363.25903085,26,24
16752,115VjJ6jhxq9s2oRpYB5LXRdJVdmobQn9Y,2,0.0,467.7412126,467.7412126,1,1
16753,3JdgpoP4q5S7Yz6t5TUiqKPTtDyXGHxNbQ,2,0.0,345.79120044,345.79120044,1,1
16754,19msUPsm7cHG8pGTavUr2AeZJsoRTNju1P,414,50.0,6959.82628,6909.82628,26,24
16755,1Mxazes34wqgGdY4o9tARAokJzmcDWurYF,234,13.55090929,5185.16029477,5171.60938548,24,26
16756,19EkrjnrRLpRpPwgq1pcHxiyR1EyvXCzVC,87,200.01232755,668.78623244,468.77390489,27,23
16757,1DZUyGf6LHWQ4A6ZhRbC3Sg1MK64ohfm8h,4,0.0,12.5075,12.5075,2,2
16758,31zaVtWfGKSp3YtrC4aDYBSqgUXsd1aRJx,2,0.0,120.00578714,120.00578714,1,1
16759,38CAc8oBhBVwEao9qpfuWtwEyAGW9BG6sN,2,0.0,209.73996085,209.73996085,1,1
16760,39pQX4dXjX5KQtNZ48xHLX57uPCYGqzHN5,2,0.0,1048.88777494,1048.88777494,1,1
16761,1C4ZCg576ZHZai7tW3E99kAUwoyMiKYzzq,2,0.0,240.76783077,240.76783077,1,1
16762,33tQnHgbjWyMAtjTdvSvk3GdwceSB3rDwc,61,0.01,4455.11,4455.1,29,21
16763,1Lj9i9Qrw2RAE3HT8MtfEZFPqwpTosCuku,2,0.0,999.10898943,999.10898943,1,1
16764,3QVcyEmSkmHjMC51FPfUsbAftZjHH5rz58,2,0.0,41.12752158,41.12752158,1,1
16765,39HHfmRRdgf8PwWn8nfALigCW1Ujqcknp6,2,0.0,88.3413258,88.3413258,1,1
16766,38woAACxZvhEaVPc75rzwJR29gxLNe11DN,115,1353.42064695,3305.00927453,1951.58862758,41,9
16767,18f4HjC2Msp1iEqYHLY8XDLnLamYbYFchf,2,0.0,158.27279641,158.27279641,1,1
16768,3AYueJHiUdKz2Qjuagn2fKbqcXqQo5CvsD,2,0.0,86.79945,86.79945,1,1
16769,3KuLvnASRnoWoPhJUyurrmPtGNyJ25ZThY,2,0.0,200.0,200.0,1,1
16770,1HLBvGamdUbUr3ep2oxLRrzT3XQEhSxaYw,2,0.0,183.49762092,183.49762092,1,1
16771,3QbN8U4dfCxwtXAcgWTkqwGtP1PcaZ2sgv,56097,0.12212009,182828.30861165,182828.18649156,25,25
16772,3NE3twrtTQbQVdp1YfLarMvMe1YMCoLCif,2,0.0,199.99991712,199.99991712,1,1
16773,1FarncUbSa6ew1hcQmXETLnc7n5a8X4KXn,151,0.00270077,0.81476688,0.81206611,29,21
16774,3Gfxd6WmaJff3UXwY4m4uV59FTkBbi1LVR,3,8.88e-06,159.50689988,159.506891,2,1
16775,1HZmESYRwzaTwe1MVYZ8MmHyhuhpRYkgxA,2,0.0,109.42747629,109.42747629,1,1
16776,1AiQf8zKfKAZgSnFu2N7NzJwsQb17EnGB6,2,0.0,255.74359473,255.74359473,1,1
16777,37E6Ad4D5JoAA6jcituanNXqaR7XsTtNjg,2,0.0,167.91169434,167.91169434,1,1
16778,197Ab8VpVXoFyjAmdxF7NTicH7UE5NiNUs,2,0.0,182.06370036,182.06370036,1,1
16779,3PkyZAC1JtYzhUR81SJBWo7JFaypgKda7f,2,0.0,649.98988333,649.98988333,1,1
16780,3H5Ar5B3ZdiAiEUGvX99jTe4cLimTnzf25,2,0.0,118.68206862,118.68206862,1,1
16781,1LCUY5kujVfsZvDRQJnnaCkjeNxFVFzHyG,2,0.0,194.54026889,194.54026889,1,1
16782,1Gm8TM42wKm8S8RYSg2FLbqDGjJAoaQpKj,2,0.0,493.98708436,493.98708436,1,1
16783,3CYWg9cgW3Yb82QZfGYPU6Ae4SdDfmDdYa,2,0.0,91.45742081,91.45742081,1,1
16784,3QUWJkY4JKG3ZnAkjwmzSqYFSi7uWCPKCj,2,0.0,130.8947838,130.8947838,1,1
16785,3EDpZogmF8PHNGXFafqsMYah83DZhzwPhh,1264,0.0,3210.29908652,3210.29908652,26,24
16786,3MVHcL95nkSt863G8Gj4E4APVqEvJ5zGXt,2,0.0,180.09928216,180.09928216,1,1
16787,18YTbvTqURHd3D23yivgjRjwpNWMXtwVVH,5,0.0,130.0,130.0,4,1
16788,321te61EkU7HEVHVDDZ6BYAuMR58WrhVBh,2,0.0,402.55535795,402.55535795,1,1
16789,3FNkcc7xH4oBdkctb64sFoSvVBiWakUoNm,2,0.0,500.0,500.0,1,1
16790,1BBsfNejokkUSj4f2xLwybxpBuBv6x3KkG,2,0.0,150.56545947,150.56545947,1,1
16791,14agxcdDgEbLACPWJ3purL5EWwaBEdXQJE,2,0.0,186.05597549,186.05597549,1,1
16792,383f2mPzcDSVM6YDw5s1hEkX1oS5PHotnK,2,0.0,146.49319547,146.49319547,1,1
16793,1MEezVPHM2hKgzSME9a7VC7xJ7VxUKfT4f,633,7.383e-05,484.72934381,484.72926998,25,25
16794,3C5QgEotPGf7bMKTxjbybzKSytQf5GiHXV,2,0.0,108.98798578,108.98798578,1,1
16795,37K2ajLQrsd7HPV7P1VFeUHMWXQ8PuVnNX,2,0.0,940.89771292,940.89771292,1,1
16796,3AFeq12wFnmhzcV2Z9XauzL1wyNvFbJLoR,2,0.0,200.0,200.0,1,1
16797,19jYtDND1rS3bfQsjEgdUZPqbDCgPrKC74,2,0.0,279.86364888,279.86364888,1,1
16798,3JFkHQu2eUt15UZ1RJbVvjLRkgXec3ocDN,2,0.0,8401.00451808,8401.00451808,1,1
16799,3KrKtEzqTCSyBpQQ9XkTtjBDJkXk7TK6Nk,2,0.0,129.62686568,129.62686568,1,1
